desired_x, desired_y, desired_yaw, current_x, current_y, current_yaw
-1.76863,1.00004,0.000100652,-1.94339,1.00002,7.77144e-05
-1.74467,1.00004,9.85082e-05,-1.94339,1.00002,7.77144e-05
-1.9277,1.00003,3.5739e-05,-1.92475,1.00002,9.9922e-05
-1.91165,1.00003,5.4018e-05,-1.92475,1.00002,9.9922e-05
-1.89434,1.00003,7.12778e-05,-1.92475,1.00002,9.9922e-05
-1.87585,1.00003,8.55506e-05,-1.92475,1.00002,9.9922e-05
-1.85625,1.00003,9.51779e-05,-1.92475,1.00002,9.9922e-05
-1.83564,1.00004,0.000100458,-1.92475,1.00002,9.9922e-05
-1.81407,1.00004,0.00010246,-1.92475,1.00002,9.9922e-05
-1.79163,1.00004,0.000102227,-1.92475,1.00002,9.9922e-05
-1.76839,1.00004,0.000100632,-1.92475,1.00002,9.9922e-05
-1.74443,1.00004,9.84866e-05,-1.92475,1.00002,9.9922e-05
-1.7198,1.00004,9.65005e-05,-1.92475,1.00002,9.9922e-05
-1.91181,1.00003,5.38369e-05,-1.9082,1.00002,0.000109087
-1.89451,1.00003,7.11167e-05,-1.9082,1.00002,0.000109087
-1.87604,1.00003,8.54291e-05,-1.9082,1.00002,0.000109087
-1.85645,1.00003,9.51049e-05,-1.9082,1.00002,0.000109087
-1.83585,1.00004,0.000100424,-1.9082,1.00002,0.000109087
-1.81429,1.00004,0.000102453,-1.9082,1.00002,0.000109087
-1.79186,1.00004,0.000102237,-1.9082,1.00002,0.000109087
-1.76863,1.00004,0.000100652,-1.9082,1.00002,0.000109087
-1.74467,1.00004,9.85082e-05,-1.9082,1.00002,0.000109087
-1.72005,1.00004,9.65188e-05,-1.9082,1.00002,0.000109087
-1.69482,1.00004,9.48128e-05,-1.9082,1.00002,0.000109087
-1.89451,1.00003,7.11167e-05,-1.89687,1.00003,0.000115614
-1.87604,1.00003,8.54291e-05,-1.89687,1.00003,0.000115614
-1.85645,1.00003,9.51049e-05,-1.89687,1.00003,0.000115614
-1.83585,1.00004,0.000100424,-1.89687,1.00003,0.000115614
-1.81429,1.00004,0.000102453,-1.89687,1.00003,0.000115614
-1.79186,1.00004,0.000102237,-1.89687,1.00003,0.000115614
-1.76863,1.00004,0.000100652,-1.89687,1.00003,0.000115614
-1.74467,1.00004,9.85082e-05,-1.89687,1.00003,0.000115614
-1.72005,1.00004,9.65188e-05,-1.89687,1.00003,0.000115614
-1.69482,1.00004,9.48128e-05,-1.89687,1.00003,0.000115614
-1.66904,1.00005,9.32977e-05,-1.89687,1.00003,0.000115614
-1.87546,1.00003,8.57921e-05,-1.87231,1.00003,0.000124896
-1.85585,1.00003,9.53226e-05,-1.87231,1.00003,0.000124896
-1.83521,1.00004,0.000100527,-1.87231,1.00003,0.000124896
-1.81363,1.00004,0.000102474,-1.87231,1.00003,0.000124896
-1.79117,1.00004,0.000102206,-1.87231,1.00003,0.000124896
-1.76792,1.00004,0.000100592,-1.87231,1.00003,0.000124896
-1.74394,1.00004,9.84437e-05,-1.87231,1.00003,0.000124896
-1.7193,1.00004,9.64639e-05,-1.87231,1.00003,0.000124896
-1.69405,1.00004,9.4765e-05,-1.87231,1.00003,0.000124896
-1.66826,1.00005,9.32542e-05,-1.87231,1.00003,0.000124896
-1.64198,1.00005,9.18252e-05,-1.87231,1.00003,0.000124896
-1.85645,1.00003,9.51049e-05,-1.85874,1.00003,0.000134481
-1.83585,1.00004,0.000100424,-1.85874,1.00003,0.000134481
-1.81429,1.00004,0.000102453,-1.85874,1.00003,0.000134481
-1.79186,1.00004,0.000102237,-1.85874,1.00003,0.000134481
-1.76863,1.00004,0.000100652,-1.85874,1.00003,0.000134481
-1.74467,1.00004,9.85082e-05,-1.85874,1.00003,0.000134481
-1.72005,1.00004,9.65188e-05,-1.85874,1.00003,0.000134481
-1.69482,1.00004,9.48128e-05,-1.85874,1.00003,0.000134481
-1.66904,1.00005,9.32977e-05,-1.85874,1.00003,0.000134481
-1.64277,1.00005,9.18685e-05,-1.85874,1.00003,0.000134481
-1.61608,1.00005,9.03495e-05,-1.85874,1.00003,0.000134481
-1.83585,1.00004,0.000100424,-1.83231,1.00004,0.000186318
-1.81429,1.00004,0.000102453,-1.83231,1.00004,0.000186318
-1.79186,1.00004,0.000102237,-1.83231,1.00004,0.000186318
-1.76863,1.00004,0.000100652,-1.83231,1.00004,0.000186318
-1.74467,1.00004,9.85082e-05,-1.83231,1.00004,0.000186318
-1.72005,1.00004,9.65188e-05,-1.83231,1.00004,0.000186318
-1.69482,1.00004,9.48128e-05,-1.83231,1.00004,0.000186318
-1.66904,1.00005,9.32977e-05,-1.83231,1.00004,0.000186318
-1.64277,1.00005,9.18685e-05,-1.83231,1.00004,0.000186318
-1.61608,1.00005,9.03495e-05,-1.83231,1.00004,0.000186318
-1.58901,1.00005,8.85395e-05,-1.83231,1.00004,0.000186318
-1.81429,1.00004,0.000102453,-1.81085,1.00004,0.000197211
-1.79186,1.00004,0.000102237,-1.81085,1.00004,0.000197211
-1.76863,1.00004,0.000100652,-1.81085,1.00004,0.000197211
-1.74467,1.00004,9.85082e-05,-1.81085,1.00004,0.000197211
-1.72005,1.00004,9.65188e-05,-1.81085,1.00004,0.000197211
-1.69482,1.00004,9.48128e-05,-1.81085,1.00004,0.000197211
-1.66904,1.00005,9.32977e-05,-1.81085,1.00004,0.000197211
-1.64277,1.00005,9.18685e-05,-1.81085,1.00004,0.000197211
-1.61608,1.00005,9.03495e-05,-1.81085,1.00004,0.000197211
-1.58901,1.00005,8.85395e-05,-1.81085,1.00004,0.000197211
-1.56163,1.00006,8.62731e-05,-1.81085,1.00004,0.000197211
-1.79186,1.00004,0.000102237,-1.78924,1.00005,0.000200218
-1.76863,1.00004,0.000100652,-1.78924,1.00005,0.000200218
-1.74467,1.00004,9.85082e-05,-1.78924,1.00005,0.000200218
-1.72005,1.00004,9.65188e-05,-1.78924,1.00005,0.000200218
-1.69482,1.00004,9.48128e-05,-1.78924,1.00005,0.000200218
-1.66904,1.00005,9.32977e-05,-1.78924,1.00005,0.000200218
-1.64277,1.00005,9.18685e-05,-1.78924,1.00005,0.000200218
-1.61608,1.00005,9.03495e-05,-1.78924,1.00005,0.000200218
-1.58901,1.00005,8.85395e-05,-1.78924,1.00005,0.000200218
-1.56163,1.00006,8.62731e-05,-1.78924,1.00005,0.000200218
-1.53398,1.00006,8.35883e-05,-1.78924,1.00005,0.000200218
-1.76839,1.00004,0.000100632,-1.76673,1.00005,0.000198396
-1.74443,1.00004,9.84866e-05,-1.76673,1.00005,0.000198396
-1.7198,1.00004,9.65005e-05,-1.76673,1.00005,0.000198396
-1.69456,1.00004,9.47969e-05,-1.76673,1.00005,0.000198396
-1.66878,1.00005,9.32832e-05,-1.76673,1.00005,0.000198396
-1.64251,1.00005,9.1854e-05,-1.76673,1.00005,0.000198396
-1.61581,1.00005,9.03332e-05,-1.76673,1.00005,0.000198396
-1.58874,1.00005,8.85193e-05,-1.76673,1.00005,0.000198396
-1.56136,1.00006,8.62482e-05,-1.76673,1.00005,0.000198396
-1.5337,1.00006,8.35597e-05,-1.76673,1.00005,0.000198396
-1.50581,1.00006,8.05635e-05,-1.76673,1.00005,0.000198396
-1.74467,1.00004,9.85082e-05,-1.75126,1.00005,0.000202752
-1.72005,1.00004,9.65188e-05,-1.75126,1.00005,0.000202752
-1.69482,1.00004,9.48128e-05,-1.75126,1.00005,0.000202752
-1.66904,1.00005,9.32977e-05,-1.75126,1.00005,0.000202752
-1.64277,1.00005,9.18685e-05,-1.75126,1.00005,0.000202752
-1.61608,1.00005,9.03495e-05,-1.75126,1.00005,0.000202752
-1.58901,1.00005,8.85395e-05,-1.75126,1.00005,0.000202752
-1.56163,1.00006,8.62731e-05,-1.75126,1.00005,0.000202752
-1.53398,1.00006,8.35883e-05,-1.75126,1.00005,0.000202752
-1.50609,1.00006,8.05946e-05,-1.75126,1.00005,0.000202752
-1.47801,1.00007,7.74144e-05,-1.75126,1.00005,0.000202752
-1.72005,1.00004,9.65188e-05,-1.71906,1.00006,0.000245277
-1.69482,1.00004,9.48128e-05,-1.71906,1.00006,0.000245277
-1.66904,1.00005,9.32977e-05,-1.71906,1.00006,0.000245277
-1.64277,1.00005,9.18685e-05,-1.71906,1.00006,0.000245277
-1.61608,1.00005,9.03495e-05,-1.71906,1.00006,0.000245277
-1.58901,1.00005,8.85395e-05,-1.71906,1.00006,0.000245277
-1.56163,1.00006,8.62731e-05,-1.71906,1.00006,0.000245277
-1.53398,1.00006,8.35883e-05,-1.71906,1.00006,0.000245277
-1.50609,1.00006,8.05946e-05,-1.71906,1.00006,0.000245277
-1.47801,1.00007,7.74144e-05,-1.71906,1.00006,0.000245277
-1.44979,1.00007,7.42371e-05,-1.71906,1.00006,0.000245277
-1.69482,1.00004,9.48128e-05,-1.70133,1.00007,0.000256923
-1.66904,1.00005,9.32977e-05,-1.70133,1.00007,0.000256923
-1.64277,1.00005,9.18685e-05,-1.70133,1.00007,0.000256923
-1.61608,1.00005,9.03495e-05,-1.70133,1.00007,0.000256923
-1.58901,1.00005,8.85395e-05,-1.70133,1.00007,0.000256923
-1.56163,1.00006,8.62731e-05,-1.70133,1.00007,0.000256923
-1.53398,1.00006,8.35883e-05,-1.70133,1.00007,0.000256923
-1.50609,1.00006,8.05946e-05,-1.70133,1.00007,0.000256923
-1.47801,1.00007,7.74144e-05,-1.70133,1.00007,0.000256923
-1.44979,1.00007,7.42371e-05,-1.70133,1.00007,0.000256923
-1.42147,1.00007,7.12755e-05,-1.70133,1.00007,0.000256923
-1.66878,1.00005,9.32832e-05,-1.66637,1.00007,0.000262712
-1.64251,1.00005,9.1854e-05,-1.66637,1.00007,0.000262712
-1.61581,1.00005,9.03332e-05,-1.66637,1.00007,0.000262712
-1.58874,1.00005,8.85193e-05,-1.66637,1.00007,0.000262712
-1.56136,1.00006,8.62482e-05,-1.66637,1.00007,0.000262712
-1.5337,1.00006,8.35597e-05,-1.66637,1.00007,0.000262712
-1.50581,1.00006,8.05635e-05,-1.66637,1.00007,0.000262712
-1.47773,1.00007,7.73822e-05,-1.66637,1.00007,0.000262712
-1.44951,1.00007,7.42061e-05,-1.66637,1.00007,0.000262712
-1.42119,1.00007,7.12477e-05,-1.66637,1.00007,0.000262712
-1.3928,1.00008,6.87015e-05,-1.66637,1.00007,0.000262712
-1.64277,1.00005,9.18685e-05,-1.64757,1.00008,0.000293631
-1.61608,1.00005,9.03495e-05,-1.64757,1.00008,0.000293631
-1.58901,1.00005,8.85395e-05,-1.64757,1.00008,0.000293631
-1.56163,1.00006,8.62731e-05,-1.64757,1.00008,0.000293631
-1.53398,1.00006,8.35883e-05,-1.64757,1.00008,0.000293631
-1.50609,1.00006,8.05946e-05,-1.64757,1.00008,0.000293631
-1.47801,1.00007,7.74144e-05,-1.64757,1.00008,0.000293631
-1.44979,1.00007,7.42371e-05,-1.64757,1.00008,0.000293631
-1.42147,1.00007,7.12755e-05,-1.64757,1.00008,0.000293631
-1.39309,1.00008,6.87246e-05,-1.64757,1.00008,0.000293631
-1.36468,1.00008,6.66865e-05,-1.64757,1.00008,0.000293631
-1.61608,1.00005,9.03495e-05,-1.62061,1.0001,0.000391507
-1.58901,1.00005,8.85395e-05,-1.62061,1.0001,0.000391507
-1.56163,1.00006,8.62731e-05,-1.62061,1.0001,0.000391507
-1.53398,1.00006,8.35883e-05,-1.62061,1.0001,0.000391507
-1.50609,1.00006,8.05946e-05,-1.62061,1.0001,0.000391507
-1.47801,1.00007,7.74144e-05,-1.62061,1.0001,0.000391507
-1.44979,1.00007,7.42371e-05,-1.62061,1.0001,0.000391507
-1.42147,1.00007,7.12755e-05,-1.62061,1.0001,0.000391507
-1.39309,1.00008,6.87246e-05,-1.62061,1.0001,0.000391507
-1.36468,1.00008,6.66865e-05,-1.62061,1.0001,0.000391507
-1.33627,1.00008,6.52331e-05,-1.62061,1.0001,0.000391507
-1.58901,1.00005,8.85395e-05,-1.58281,1.00011,0.000380172
-1.56163,1.00006,8.62731e-05,-1.58281,1.00011,0.000380172
-1.53398,1.00006,8.35883e-05,-1.58281,1.00011,0.000380172
-1.50609,1.00006,8.05946e-05,-1.58281,1.00011,0.000380172
-1.47801,1.00007,7.74144e-05,-1.58281,1.00011,0.000380172
-1.44979,1.00007,7.42371e-05,-1.58281,1.00011,0.000380172
-1.42147,1.00007,7.12755e-05,-1.58281,1.00011,0.000380172
-1.39309,1.00008,6.87246e-05,-1.58281,1.00011,0.000380172
-1.36468,1.00008,6.66865e-05,-1.58281,1.00011,0.000380172
-1.33627,1.00008,6.52331e-05,-1.58281,1.00011,0.000380172
-1.3079,1.00008,6.44225e-05,-1.58281,1.00011,0.000380172
-1.56081,1.00006,8.61981e-05,-1.56409,1.00012,0.000392845
-1.53314,1.00006,8.35024e-05,-1.56409,1.00012,0.000392845
-1.50525,1.00006,8.05012e-05,-1.56409,1.00012,0.000392845
-1.47717,1.00007,7.7318e-05,-1.56409,1.00012,0.000392845
-1.44894,1.00007,7.41441e-05,-1.56409,1.00012,0.000392845
-1.42062,1.00007,7.11922e-05,-1.56409,1.00012,0.000392845
-1.39224,1.00008,6.86556e-05,-1.56409,1.00012,0.000392845
-1.36383,1.00008,6.66341e-05,-1.56409,1.00012,0.000392845
-1.33542,1.00008,6.51993e-05,-1.56409,1.00012,0.000392845
-1.30705,1.00008,6.44081e-05,-1.56409,1.00012,0.000392845
-1.27874,1.00009,6.42476e-05,-1.56409,1.00012,0.000392845
-1.53398,1.00006,8.35883e-05,-1.53892,1.00012,0.000352629
-1.50609,1.00006,8.05946e-05,-1.53892,1.00012,0.000352629
-1.47801,1.00007,7.74144e-05,-1.53892,1.00012,0.000352629
-1.44979,1.00007,7.42371e-05,-1.53892,1.00012,0.000352629
-1.42147,1.00007,7.12755e-05,-1.53892,1.00012,0.000352629
-1.39309,1.00008,6.87246e-05,-1.53892,1.00012,0.000352629
-1.36468,1.00008,6.66865e-05,-1.53892,1.00012,0.000352629
-1.33627,1.00008,6.52331e-05,-1.53892,1.00012,0.000352629
-1.3079,1.00008,6.44225e-05,-1.53892,1.00012,0.000352629
-1.27958,1.00009,6.42436e-05,-1.53892,1.00012,0.000352629
-1.25137,1.00009,6.46631e-05,-1.53892,1.00012,0.000352629
-1.50609,1.00006,8.05946e-05,-1.51246,1.00014,0.000446032
-1.47801,1.00007,7.74144e-05,-1.51246,1.00014,0.000446032
-1.44979,1.00007,7.42371e-05,-1.51246,1.00014,0.000446032
-1.42147,1.00007,7.12755e-05,-1.51246,1.00014,0.000446032
-1.39309,1.00008,6.87246e-05,-1.51246,1.00014,0.000446032
-1.36468,1.00008,6.66865e-05,-1.51246,1.00014,0.000446032
-1.33627,1.00008,6.52331e-05,-1.51246,1.00014,0.000446032
-1.3079,1.00008,6.44225e-05,-1.51246,1.00014,0.000446032
-1.27958,1.00009,6.42436e-05,-1.51246,1.00014,0.000446032
-1.25137,1.00009,6.46631e-05,-1.51246,1.00014,0.000446032
-1.22327,1.00009,6.56493e-05,-1.51246,1.00014,0.000446032
-1.47773,1.00007,7.73822e-05,-1.47307,1.00015,0.000416866
-1.44951,1.00007,7.42061e-05,-1.47307,1.00015,0.000416866
-1.42119,1.00007,7.12477e-05,-1.47307,1.00015,0.000416866
-1.3928,1.00008,6.87015e-05,-1.47307,1.00015,0.000416866
-1.36439,1.00008,6.6669e-05,-1.47307,1.00015,0.000416866
-1.33599,1.00008,6.52218e-05,-1.47307,1.00015,0.000416866
-1.30761,1.00008,6.44177e-05,-1.47307,1.00015,0.000416866
-1.2793,1.00009,6.42449e-05,-1.47307,1.00015,0.000416866
-1.25108,1.00009,6.46702e-05,-1.47307,1.00015,0.000416866
-1.22299,1.00009,6.5662e-05,-1.47307,1.00015,0.000416866
-1.19504,1.00009,6.71944e-05,-1.47307,1.00015,0.000416866
-1.44979,1.00007,7.42371e-05,-1.44418,1.00017,0.000466183
-1.42147,1.00007,7.12755e-05,-1.44418,1.00017,0.000466183
-1.39309,1.00008,6.87246e-05,-1.44418,1.00017,0.000466183
-1.36468,1.00008,6.66865e-05,-1.44418,1.00017,0.000466183
-1.33627,1.00008,6.52331e-05,-1.44418,1.00017,0.000466183
-1.3079,1.00008,6.44225e-05,-1.44418,1.00017,0.000466183
-1.27958,1.00009,6.42436e-05,-1.44418,1.00017,0.000466183
-1.25137,1.00009,6.46631e-05,-1.44418,1.00017,0.000466183
-1.22327,1.00009,6.56493e-05,-1.44418,1.00017,0.000466183
-1.19532,1.00009,6.71765e-05,-1.44418,1.00017,0.000466183
-1.16754,1.00009,6.92207e-05,-1.44418,1.00017,0.000466183
-1.42147,1.00007,7.12755e-05,-1.42625,1.00018,0.000540402
-1.39309,1.00008,6.87246e-05,-1.42625,1.00018,0.000540402
-1.36468,1.00008,6.66865e-05,-1.42625,1.00018,0.000540402
-1.33627,1.00008,6.52331e-05,-1.42625,1.00018,0.000540402
-1.3079,1.00008,6.44225e-05,-1.42625,1.00018,0.000540402
-1.27958,1.00009,6.42436e-05,-1.42625,1.00018,0.000540402
-1.25137,1.00009,6.46631e-05,-1.42625,1.00018,0.000540402
-1.22327,1.00009,6.56493e-05,-1.42625,1.00018,0.000540402
-1.19532,1.00009,6.71765e-05,-1.42625,1.00018,0.000540402
-1.16754,1.00009,6.92207e-05,-1.42625,1.00018,0.000540402
-1.13995,1.0001,7.17566e-05,-1.42625,1.00018,0.000540402
-1.39309,1.00008,6.87246e-05,-1.39045,1.0002,0.000571661
-1.36468,1.00008,6.66865e-05,-1.39045,1.0002,0.000571661
-1.33627,1.00008,6.52331e-05,-1.39045,1.0002,0.000571661
-1.3079,1.00008,6.44225e-05,-1.39045,1.0002,0.000571661
-1.27958,1.00009,6.42436e-05,-1.39045,1.0002,0.000571661
-1.25137,1.00009,6.46631e-05,-1.39045,1.0002,0.000571661
-1.22327,1.00009,6.56493e-05,-1.39045,1.0002,0.000571661
-1.19532,1.00009,6.71765e-05,-1.39045,1.0002,0.000571661
-1.16754,1.00009,6.92207e-05,-1.39045,1.0002,0.000571661
-1.13995,1.0001,7.17566e-05,-1.39045,1.0002,0.000571661
-1.11256,1.0001,7.47519e-05,-1.39045,1.0002,0.000571661
-1.36439,1.00008,6.6669e-05,-1.37121,1.00021,0.000575106
-1.33599,1.00008,6.52218e-05,-1.37121,1.00021,0.000575106
-1.30761,1.00008,6.44177e-05,-1.37121,1.00021,0.000575106
-1.2793,1.00009,6.42449e-05,-1.37121,1.00021,0.000575106
-1.25108,1.00009,6.46702e-05,-1.37121,1.00021,0.000575106
-1.22299,1.00009,6.5662e-05,-1.37121,1.00021,0.000575106
-1.19504,1.00009,6.71944e-05,-1.37121,1.00021,0.000575106
-1.16727,1.00009,6.92437e-05,-1.37121,1.00021,0.000575106
-1.13968,1.0001,7.17844e-05,-1.37121,1.00021,0.000575106
-1.11229,1.0001,7.4784e-05,-1.37121,1.00021,0.000575106
-1.08513,1.0001,7.82082e-05,-1.37121,1.00021,0.000575106
-1.33627,1.00008,6.52331e-05,-1.33469,1.00023,0.000556569
-1.3079,1.00008,6.44225e-05,-1.33469,1.00023,0.000556569
-1.27958,1.00009,6.42436e-05,-1.33469,1.00023,0.000556569
-1.25137,1.00009,6.46631e-05,-1.33469,1.00023,0.000556569
-1.22327,1.00009,6.56493e-05,-1.33469,1.00023,0.000556569
-1.19532,1.00009,6.71765e-05,-1.33469,1.00023,0.000556569
-1.16754,1.00009,6.92207e-05,-1.33469,1.00023,0.000556569
-1.13995,1.0001,7.17566e-05,-1.33469,1.00023,0.000556569
-1.11256,1.0001,7.47519e-05,-1.33469,1.00023,0.000556569
-1.0854,1.0001,7.8172e-05,-1.33469,1.00023,0.000556569
-1.05848,1.0001,8.19664e-05,-1.33469,1.00023,0.000556569
-1.30761,1.00008,6.44177e-05,-1.31568,1.00024,0.000627831
-1.2793,1.00009,6.42449e-05,-1.31568,1.00024,0.000627831
-1.25108,1.00009,6.46702e-05,-1.31568,1.00024,0.000627831
-1.22299,1.00009,6.5662e-05,-1.31568,1.00024,0.000627831
-1.19504,1.00009,6.71944e-05,-1.31568,1.00024,0.000627831
-1.16727,1.00009,6.92437e-05,-1.31568,1.00024,0.000627831
-1.13968,1.0001,7.17844e-05,-1.31568,1.00024,0.000627831
-1.11229,1.0001,7.4784e-05,-1.31568,1.00024,0.000627831
-1.08513,1.0001,7.82082e-05,-1.31568,1.00024,0.000627831
-1.05821,1.0001,8.20058e-05,-1.31568,1.00024,0.000627831
-1.03155,1.0001,8.60522e-05,-1.31568,1.00024,0.000627831
-1.27958,1.00009,6.42436e-05,-1.27809,1.00026,0.000619042
-1.25137,1.00009,6.46631e-05,-1.27809,1.00026,0.000619042
-1.22327,1.00009,6.56493e-05,-1.27809,1.00026,0.000619042
-1.19532,1.00009,6.71765e-05,-1.27809,1.00026,0.000619042
-1.16754,1.00009,6.92207e-05,-1.27809,1.00026,0.000619042
-1.13995,1.0001,7.17566e-05,-1.27809,1.00026,0.000619042
-1.11256,1.0001,7.47519e-05,-1.27809,1.00026,0.000619042
-1.0854,1.0001,7.8172e-05,-1.27809,1.00026,0.000619042
-1.05848,1.0001,8.19664e-05,-1.27809,1.00026,0.000619042
-1.03181,1.0001,8.6011e-05,-1.27809,1.00026,0.000619042
-1.00542,1.0001,9.0161e-05,-1.27809,1.00026,0.000619042
-1.25137,1.00009,6.46631e-05,-1.24919,1.00028,0.000628374
-1.22327,1.00009,6.56493e-05,-1.24919,1.00028,0.000628374
-1.19532,1.00009,6.71765e-05,-1.24919,1.00028,0.000628374
-1.16754,1.00009,6.92207e-05,-1.24919,1.00028,0.000628374
