desired_x, desired_y, desired_yaw, current_x, current_y, current_yaw
-0.840486,0.000330726,-0.0197914,-0.87646,0.00049448,-0.000599933
-0.818089,0.000141273,-0.030817,-0.87646,0.00049448,-0.000599933
-0.794547,-0.000132767,-0.0408119,-0.87646,0.00049448,-0.000599933
-0.76991,-0.00050079,-0.0493795,-0.87646,0.00049448,-0.000599933
-0.744225,-0.000971094,-0.0561617,-0.87646,0.00049448,-0.000599933
-0.717535,-0.00154984,-0.0611446,-0.87646,0.00049448,-0.000599933
-0.689885,-0.00224295,-0.0647556,-0.87646,0.00049448,-0.000599933
-0.661317,-0.00305633,-0.067449,-0.87646,0.00049448,-0.000599933
-0.631874,-0.00399589,-0.0696065,-0.87646,0.00049448,-0.000599933
-0.86197,0.00047116,-0.00852386,-0.862722,0.000471111,-0.00273604
-0.840792,0.000369979,-0.018969,-0.862722,0.000471111,-0.00273604
-0.818464,0.000238707,-0.0262621,-0.862722,0.000471111,-0.00273604
-0.795071,0.000103311,-0.0270459,-0.862722,0.000471111,-0.00273604
-0.770698,-1.02431e-05,-0.0204022,-0.862722,0.000471111,-0.00273604
-0.745431,-7.60049e-05,-0.00930317,-0.862722,0.000471111,-0.00273604
-0.719348,-7.28327e-05,0.00295228,-0.862722,0.000471111,-0.00273604
-0.692517,9.03875e-06,0.0140221,-0.862722,0.000471111,-0.00273604
-0.665004,0.000177729,0.0228909,-0.862722,0.000471111,-0.00273604
-0.636874,0.000441358,0.0286626,-0.862722,0.000471111,-0.00273604
-0.608193,0.000808044,0.0311597,-0.862722,0.000471111,-0.00273604
-0.841141,0.000382736,-0.0190951,-0.843122,0.000390181,-0.0053017
-0.818822,0.000243375,-0.0276181,-0.843122,0.000390181,-0.0053017
-0.795425,9.10178e-05,-0.0318338,-0.843122,0.000390181,-0.0053017
-0.771025,-4.87954e-05,-0.0294806,-0.843122,0.000390181,-0.0053017
-0.745697,-0.000150526,-0.0203586,-0.843122,0.000390181,-0.0053017
-0.719516,-0.000188654,-0.00755657,-0.843122,0.000390181,-0.0053017
-0.692553,-0.000143179,0.00556687,-0.843122,0.000390181,-0.0053017
-0.664874,-7.15621e-06,0.0167386,-0.843122,0.000390181,-0.0053017
-0.63654,0.000224471,0.0251909,-0.843122,0.000390181,-0.0053017
-0.607615,0.000556759,0.0302863,-0.843122,0.000390181,-0.0053017
-0.578162,0.000994761,0.0320343,-0.843122,0.000390181,-0.0053017
-0.819157,0.000250892,-0.0277811,-0.821629,0.000271568,-0.00564914
-0.795774,7.16179e-05,-0.0334295,-0.821629,0.000271568,-0.00564914
-0.771387,-0.000150531,-0.0351879,-0.821629,0.000271568,-0.00564914
-0.746071,-0.000420893,-0.0323735,-0.821629,0.000271568,-0.00564914
-0.719901,-0.000744806,-0.0259252,-0.821629,0.000271568,-0.00564914
-0.692952,-0.00112717,-0.0176819,-0.821629,0.000271568,-0.00564914
-0.665285,-0.00156571,-0.00937821,-0.821629,0.000271568,-0.00564914
-0.636952,-0.00205232,-0.00184111,-0.821629,0.000271568,-0.00564914
-0.608007,-0.00257874,0.00453862,-0.821629,0.000271568,-0.00564914
-0.5785,-0.00313669,0.00944593,-0.821629,0.000271568,-0.00564914
-0.548484,-0.00371764,0.0130594,-0.821629,0.000271568,-0.00564914
-0.796095,8.522e-05,-0.033778,-0.805727,0.000185309,-0.00535232
-0.77171,-0.000110719,-0.0363529,-0.805727,0.000185309,-0.00535232
-0.746379,-0.000302236,-0.0343727,-0.805727,0.000185309,-0.00535232
-0.720167,-0.000465235,-0.0270632,-0.805727,0.000185309,-0.00535232
-0.693137,-0.000575622,-0.0161721,-0.805727,0.000185309,-0.00535232
-0.665357,-0.000610434,-0.00450779,-0.805727,0.000185309,-0.00535232
-0.636887,-0.000559323,0.00539725,-0.805727,0.000185309,-0.00535232
-0.607788,-0.000419807,0.0126424,-0.805727,0.000185309,-0.00535232
-0.57812,-0.000189527,0.0169172,-0.805727,0.000185309,-0.00535232
-0.547945,0.000133879,0.0180575,-0.805727,0.000185309,-0.00535232
-0.517321,0.000552263,0.0166214,-0.805727,0.000185309,-0.00535232
-0.772546,-0.00010252,-0.0373686,-0.762356,-6.46798e-05,-0.00495263
-0.747248,-0.000340668,-0.0385422,-0.762356,-6.46798e-05,-0.00495263
-0.721072,-0.000571727,-0.0359881,-0.762356,-6.46798e-05,-0.00495263
-0.694083,-0.000758077,-0.0283796,-0.762356,-6.46798e-05,-0.00495263
-0.666349,-0.000862096,-0.0161457,-0.762356,-6.46798e-05,-0.00495263
-0.637935,-0.000846282,-0.0021271,-0.762356,-6.46798e-05,-0.00495263
-0.608902,-0.000685937,0.0106895,-0.762356,-6.46798e-05,-0.00495263
-0.5793,-0.000380345,0.0204607,-0.762356,-6.46798e-05,-0.00495263
-0.549178,6.85765e-05,0.0268373,-0.762356,-6.46798e-05,-0.00495263
-0.518583,0.000658908,0.0295849,-0.762356,-6.46798e-05,-0.00495263
-0.487565,0.00138872,0.0289566,-0.762356,-6.46798e-05,-0.00495263
-0.747004,-0.000343799,-0.0389772,-0.743159,-0.000147582,-0.00509361
-0.720809,-0.000626515,-0.0392889,-0.743159,-0.000147582,-0.00509361
-0.693778,-0.000949031,-0.0391934,-0.743159,-0.000147582,-0.00509361
-0.665961,-0.00131394,-0.0394919,-0.743159,-0.000147582,-0.00509361
-0.63741,-0.00172384,-0.0405765,-0.743159,-0.000147582,-0.00509361
-0.608176,-0.00218136,-0.04244,-0.743159,-0.000147582,-0.00509361
-0.578309,-0.00269101,-0.0450537,-0.743159,-0.000147582,-0.00509361
-0.547861,-0.00325978,-0.0482966,-0.743159,-0.000147582,-0.00509361
-0.516881,-0.0038948,-0.0519613,-0.743159,-0.000147582,-0.00509361
-0.485421,-0.00460322,-0.0558412,-0.743159,-0.000147582,-0.00509361
-0.453531,-0.00539219,-0.0598043,-0.743159,-0.000147582,-0.00509361
-0.721969,-0.000591081,-0.0393176,-0.708134,-0.000362292,-0.00740913
-0.694982,-0.000918252,-0.039168,-0.708134,-0.000362292,-0.00740913
-0.667216,-0.00129011,-0.0386098,-0.708134,-0.000362292,-0.00740913
-0.638727,-0.00170511,-0.0376319,-0.708134,-0.000362292,-0.00740913
-0.609571,-0.0021617,-0.0363144,-0.708134,-0.000362292,-0.00740913
-0.579804,-0.00265832,-0.0350249,-0.708134,-0.000362292,-0.00740913
-0.549479,-0.00319366,-0.0341877,-0.708134,-0.000362292,-0.00740913
-0.518642,-0.0037674,-0.0341202,-0.708134,-0.000362292,-0.00740913
-0.487338,-0.00437948,-0.0348206,-0.708134,-0.000362292,-0.00740913
-0.455611,-0.00502987,-0.0362272,-0.708134,-0.000362292,-0.00740913
-0.423505,-0.00571853,-0.0382552,-0.708134,-0.000362292,-0.00740913
-0.694938,-0.000908528,-0.0391785,-0.691596,-0.000500728,-0.00925407
-0.667173,-0.00128575,-0.0390209,-0.691596,-0.000500728,-0.00925407
-0.638681,-0.00172715,-0.0398038,-0.691596,-0.000500728,-0.00925407
-0.609513,-0.00224867,-0.0425693,-0.691596,-0.000500728,-0.00925407
-0.579722,-0.00286626,-0.0478881,-0.691596,-0.000500728,-0.00925407
-0.549359,-0.00359587,-0.0549252,-0.691596,-0.000500728,-0.00925407
-0.518474,-0.00445178,-0.0625853,-0.691596,-0.000500728,-0.00925407
-0.487109,-0.00544134,-0.0699622,-0.691596,-0.000500728,-0.00925407
-0.455305,-0.00657004,-0.0766834,-0.691596,-0.000500728,-0.00925407
-0.423103,-0.0078434,-0.0824702,-0.691596,-0.000500728,-0.00925407
-0.390542,-0.00926692,-0.0871724,-0.691596,-0.000500728,-0.00925407
-0.667672,-0.00126512,-0.0390105,-0.659809,-0.000842319,-0.0120068
-0.639193,-0.00170172,-0.0395128,-0.659809,-0.000842319,-0.0120068
-0.610036,-0.00220769,-0.0410856,-0.659809,-0.000842319,-0.0120068
-0.580248,-0.0027912,-0.0440747,-0.659809,-0.000842319,-0.0120068
-0.549878,-0.00346041,-0.048551,-0.659809,-0.000842319,-0.0120068
-0.518978,-0.00422348,-0.053953,-0.659809,-0.000842319,-0.0120068
-0.487592,-0.00508792,-0.0596311,-0.659809,-0.000842319,-0.0120068
-0.455759,-0.00605904,-0.0650848,-0.659809,-0.000842319,-0.0120068
-0.423518,-0.00714175,-0.0701391,-0.659809,-0.000842319,-0.0120068
-0.390904,-0.00834093,-0.0746625,-0.659809,-0.000842319,-0.0120068
-0.357955,-0.0096615,-0.0786079,-0.659809,-0.000842319,-0.0120068
-0.639502,-0.00167351,-0.0395362,-0.641748,-0.00108072,-0.0145046
-0.610348,-0.0021866,-0.0407895,-0.641748,-0.00108072,-0.0145046
-0.58055,-0.00280523,-0.0417166,-0.641748,-0.00108072,-0.0145046
-0.550152,-0.00355967,-0.0411211,-0.641748,-0.00108072,-0.0145046
-0.519197,-0.00448018,-0.0383447,-0.641748,-0.00108072,-0.0145046
-0.487728,-0.00559701,-0.0338958,-0.641748,-0.00108072,-0.0145046
-0.455787,-0.00692622,-0.0284351,-0.641748,-0.00108072,-0.0145046
-0.423414,-0.00843725,-0.0225326,-0.641748,-0.00108072,-0.0145046
-0.390648,-0.01009,-0.0165833,-0.641748,-0.00108072,-0.0145046
-0.357528,-0.0118444,-0.0109603,-0.641748,-0.00108072,-0.0145046
-0.324092,-0.0136604,-0.00591656,-0.641748,-0.00108072,-0.0145046
-0.610835,-0.00215485,-0.0408529,-0.60576,-0.00167297,-0.0185127
-0.581045,-0.00275574,-0.0429645,-0.60576,-0.00167297,-0.0185127
-0.550641,-0.00345767,-0.0463586,-0.60576,-0.00167297,-0.0185127
-0.519657,-0.00427097,-0.0515455,-0.60576,-0.00167297,-0.0185127
-0.488126,-0.00520595,-0.0585113,-0.60576,-0.00167297,-0.0185127
-0.456085,-0.00627294,-0.0663535,-0.60576,-0.00167297,-0.0185127
-0.423566,-0.00748076,-0.074089,-0.60576,-0.00167297,-0.0185127
-0.390602,-0.00883442,-0.0810619,-0.60576,-0.00167297,-0.0185127
-0.357223,-0.0103384,-0.0871139,-0.60576,-0.00167297,-0.0185127
-0.323461,-0.0119971,-0.092132,-0.60576,-0.00167297,-0.0185127
-0.289347,-0.013815,-0.0961595,-0.60576,-0.00167297,-0.0185127
-0.581235,-0.00272887,-0.0429644,-0.585933,-0.00205418,-0.0201627
-0.550843,-0.00343117,-0.0463135,-0.585933,-0.00205418,-0.0201627
-0.519878,-0.00424734,-0.0513361,-0.585933,-0.00205418,-0.0201627
-0.488377,-0.00518898,-0.0583764,-0.585933,-0.00205418,-0.0201627
-0.456379,-0.00626766,-0.066872,-0.585933,-0.00205418,-0.0201627
-0.423921,-0.0074948,-0.0757401,-0.585933,-0.00205418,-0.0201627
-0.391039,-0.00887819,-0.0839619,-0.585933,-0.00205418,-0.0201627
-0.357762,-0.0104227,-0.0911298,-0.585933,-0.00205418,-0.0201627
-0.324123,-0.0121329,-0.0971514,-0.585933,-0.00205418,-0.0201627
-0.290153,-0.0140136,-0.101969,-0.585933,-0.00205418,-0.0201627
-0.255884,-0.0160695,-0.105779,-0.585933,-0.00205418,-0.0201627
-0.551021,-0.00339944,-0.0461264,-0.557208,-0.00268868,-0.023793
-0.520049,-0.00420502,-0.0502577,-0.557208,-0.00268868,-0.023793
-0.488519,-0.00512304,-0.0552325,-0.557208,-0.00268868,-0.023793
-0.456459,-0.00615948,-0.0608949,-0.557208,-0.00268868,-0.023793
-0.423898,-0.00732034,-0.0668587,-0.557208,-0.00268868,-0.023793
-0.390863,-0.00861141,-0.0726378,-0.557208,-0.00268868,-0.023793
-0.357381,-0.0100363,-0.0778004,-0.557208,-0.00268868,-0.023793
-0.323482,-0.0115974,-0.0822582,-0.557208,-0.00268868,-0.023793
-0.289192,-0.0132968,-0.086057,-0.557208,-0.00268868,-0.023793
-0.25454,-0.0151368,-0.089257,-0.557208,-0.00268868,-0.023793
-0.219553,-0.0171195,-0.0919968,-0.557208,-0.00268868,-0.023793
-0.520387,-0.00414196,-0.0502368,-0.525681,-0.00345126,-0.0251834
-0.488876,-0.00505615,-0.0550546,-0.525681,-0.00345126,-0.0251834
-0.456842,-0.00608527,-0.0602744,-0.525681,-0.00345126,-0.0251834
-0.424316,-0.007233,-0.0655868,-0.525681,-0.00345126,-0.0251834
-0.391327,-0.00850302,-0.0707348,-0.525681,-0.00345126,-0.0251834
-0.357906,-0.00989902,-0.0755475,-0.525681,-0.00345126,-0.0251834
-0.32408,-0.0114241,-0.0798644,-0.525681,-0.00345126,-0.0251834
-0.289878,-0.0130801,-0.0836293,-0.525681,-0.00345126,-0.0251834
-0.255327,-0.0148686,-0.0869414,-0.525681,-0.00345126,-0.0251834
-0.220451,-0.0167911,-0.0899118,-0.525681,-0.00345126,-0.0251834
-0.18528,-0.0188493,-0.092642,-0.525681,-0.00345126,-0.0251834
-0.489034,-0.00502352,-0.0550783,-0.481257,-0.00469825,-0.0307103
-0.457013,-0.00605334,-0.0604274,-0.481257,-0.00469825,-0.0307103
-0.424507,-0.00720406,-0.0659937,-0.481257,-0.00469825,-0.0307103
-0.391548,-0.00847993,-0.0714839,-0.481257,-0.00469825,-0.0307103
-0.358167,-0.00988517,-0.0766844,-0.481257,-0.00469825,-0.0307103
-0.324399,-0.011424,-0.0814645,-0.481257,-0.00469825,-0.0307103
-0.290271,-0.0130995,-0.0857031,-0.481257,-0.00469825,-0.0307103
-0.255811,-0.0149132,-0.0894003,-0.481257,-0.00469825,-0.0307103
-0.221046,-0.0168664,-0.0926688,-0.481257,-0.00469825,-0.0307103
-0.186002,-0.0189604,-0.0956239,-0.481257,-0.00469825,-0.0307103
-0.150705,-0.0211966,-0.0983613,-0.481257,-0.00469825,-0.0307103
-0.457556,-0.00599087,-0.0604025,-0.449117,-0.00576277,-0.0368159
-0.425063,-0.00713985,-0.0660415,-0.449117,-0.00576277,-0.0368159
-0.392111,-0.00841345,-0.0715005,-0.449117,-0.00576277,-0.0368159
-0.358725,-0.00981426,-0.0763305,-0.449117,-0.00576277,-0.0368159
-0.324931,-0.0113448,-0.0803373,-0.449117,-0.00576277,-0.0368159
-0.290755,-0.0130077,-0.0836578,-0.449117,-0.00576277,-0.0368159
-0.256222,-0.0148048,-0.0864506,-0.449117,-0.00576277,-0.0368159
-0.221354,-0.0167363,-0.0888737,-0.449117,-0.00576277,-0.0368159
-0.186173,-0.0188026,-0.0910837,-0.449117,-0.00576277,-0.0368159
-0.150701,-0.0210038,-0.0932342,-0.449117,-0.00576277,-0.0368159
-0.114959,-0.0233401,-0.095407,-0.449117,-0.00576277,-0.0368159
-0.424222,-0.00714036,-0.0662269,-0.429219,-0.0065355,-0.0403017
-0.391264,-0.00841706,-0.0718185,-0.429219,-0.0065355,-0.0403017
-0.357875,-0.00982274,-0.0770441,-0.429219,-0.0065355,-0.0403017
-0.32408,-0.011361,-0.0816226,-0.429219,-0.0065355,-0.0403017
-0.289905,-0.0130355,-0.0855111,-0.429219,-0.0065355,-0.0403017
-0.255377,-0.0148497,-0.0888317,-0.429219,-0.0065355,-0.0403017
-0.220518,-0.0168057,-0.0917098,-0.429219,-0.0065355,-0.0403017
-0.18535,-0.0189043,-0.0942696,-0.429219,-0.0065355,-0.0403017
-0.149893,-0.021146,-0.0966346,-0.429219,-0.0065355,-0.0403017
-0.114169,-0.0235315,-0.0989207,-0.429219,-0.0065355,-0.0403017
-0.0781991,-0.0260612,-0.101172,-0.429219,-0.0065355,-0.0403017
-0.392787,-0.00830848,-0.0715781,-0.388418,-0.00829967,-0.0476603
-0.359419,-0.00970343,-0.0767649,-0.388418,-0.00829967,-0.0476603
-0.325637,-0.011227,-0.0813426,-0.388418,-0.00829967,-0.0476603
-0.29146,-0.0128819,-0.0851081,-0.388418,-0.00829967,-0.0476603
-0.256909,-0.0146708,-0.0880375,-0.388418,-0.00829967,-0.0476603
-0.222002,-0.0165962,-0.0903854,-0.388418,-0.00829967,-0.0476603
-0.18676,-0.0186602,-0.0924278,-0.388418,-0.00829967,-0.0476603
-0.151201,-0.0208628,-0.0943658,-0.388418,-0.00829967,-0.0476603
-0.115343,-0.0232037,-0.0963019,-0.388418,-0.00829967,-0.0476603
-0.0792042,-0.0256827,-0.0983293,-0.388418,-0.00829967,-0.0476603
-0.0428034,-0.0282997,-0.100474,-0.388418,-0.00829967,-0.0476603
-0.359546,-0.00966654,-0.0767763,-0.365661,-0.00941906,-0.0508755
-0.325776,-0.0111887,-0.0814762,-0.365661,-0.00941906,-0.0508755
-0.291626,-0.0128427,-0.0856195,-0.365661,-0.00941906,-0.0508755
-0.257122,-0.0146313,-0.0891639,-0.365661,-0.00941906,-0.0508755
-0.222293,-0.0165576,-0.0922056,-0.365661,-0.00941906,-0.0508755
-0.187166,-0.0186245,-0.0949154,-0.365661,-0.00941906,-0.0508755
-0.151766,-0.0208333,-0.0974549,-0.365661,-0.00941906,-0.0508755
-0.116114,-0.023184,-0.099911,-0.365661,-0.00941906,-0.0508755
-0.0802323,-0.0256766,-0.102337,-0.365661,-0.00941906,-0.0508755
-0.0441439,-0.0283108,-0.104777,-0.365661,-0.00941906,-0.0508755
-0.00787021,-0.0310867,-0.107218,-0.365661,-0.00941906,-0.0508755
-0.32595,-0.0111322,-0.0814417,-0.333709,-0.0110926,-0.0529092
-0.291795,-0.0127812,-0.0854609,-0.333709,-0.0110926,-0.0529092
-0.257273,-0.0145607,-0.0887822,-0.333709,-0.0110926,-0.0529092
-0.222404,-0.0164719,-0.0913624,-0.333709,-0.0110926,-0.0529092
-0.187212,-0.0185159,-0.0932866,-0.333709,-0.0110926,-0.0529092
-0.151718,-0.0206936,-0.0948381,-0.333709,-0.0110926,-0.0529092
-0.115942,-0.0230057,-0.0963147,-0.333709,-0.0110926,-0.0529092
-0.0799055,-0.0254513,-0.0979019,-0.333709,-0.0110926,-0.0529092
-0.0436267,-0.0280292,-0.0996389,-0.333709,-0.0110926,-0.0529092
-0.00712523,-0.0307386,-0.101553,-0.333709,-0.0110926,-0.0529092
0.0295797,-0.0335781,-0.103619,-0.333709,-0.0110926,-0.0529092
-0.290243,-0.0128106,-0.0856442,-0.287785,-0.0136945,-0.0616051
-0.255708,-0.0145941,-0.0889693,-0.287785,-0.0136945,-0.0616051
-0.220828,-0.0165087,-0.0916683,-0.287785,-0.0136945,-0.0616051
